ID,Name,Type,rConc,Name,Type,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S38-A12,erm(35),Standard,0.0001,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A13,erm(35),Standard,0.0001,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A14,erm(35),Standard,0.0001,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A15,erm(35),Standard,0.0001,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A16,erm(35),Standard,0.0001,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A17,erm(35),Standard,0.0001,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A18,erm(35),Standard,0.0001,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A19,erm(35),Standard,0.0001,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A20,erm(35),Standard,0.0001,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A21,erm(35),Standard,0.0001,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A22,erm(35),Standard,0.0001,sulIII-marko,Test,6.667647642,8.52E-05,1,Pass,0.002436086,73.47287858,999,1
S38-A23,erm(35),Standard,0.0001,sulIII-marko,Test,6.49222203,3.77E-05,1,Pass,0.002436086,73.33958364,999,1
S38-A24,erm(35),Standard,0.0001,sulIII-marko,Test,6.477955489,3.53E-05,1,Pass,0.002436086,73.29137638,999,1
S38-A25,erm(35),Standard,0.0001,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A26,erm(35),Standard,0.0001,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A27,erm(35),Standard,0.0001,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A28,erm(35),Standard,0.0001,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A29,erm(35),Standard,0.0001,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A30,erm(35),Standard,0.0001,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A31,erm(35),Standard,0.0001,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A32,erm(35),Standard,0.0001,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A33,erm(35),Standard,0.0001,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A34,erm(35),Standard,0.0001,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A35,erm(35),Standard,0.0001,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A36,erm(35),Standard,0.0001,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A37,erm(35),Standard,0.0001,erm(35),Test,12.7139511,8.16E-05,1,Pass,0.002436086,77.99776082,999,1
S38-A38,erm(35),Standard,0.0001,erm(35),Test,12.54171799,9.16E-05,1,Pass,0.002436086,78.00812403,999,1
S38-A39,erm(35),Standard,0.0001,erm(35),Test,12.58817585,8.88E-05,1,Pass,0.002436086,78.01569405,999,1
S38-A40,erm(35),Standard,0.0001,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A41,erm(35),Standard,0.0001,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A42,erm(35),Standard,0.0001,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A43,erm(35),Standard,0.0001,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A44,erm(35),Standard,0.0001,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A45,erm(35),Standard,0.0001,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A46,erm(35),Standard,0.0001,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A47,erm(35),Standard,0.0001,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A48,erm(35),Standard,0.0001,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A54,erm(35),Standard,0.0001,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A53,erm(35),Standard,0.0001,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A52,erm(35),Standard,0.0001,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A51,erm(35),Standard,0.0001,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A50,erm(35),Standard,0.0001,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A49,erm(35),Standard,0.0001,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A60,erm(35),Standard,0.0001,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A59,erm(35),Standard,0.0001,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A58,erm(35),Standard,0.0001,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A57,erm(35),Standard,0.0001,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A56,erm(35),Standard,0.0001,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A55,erm(35),Standard,0.0001,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A66,erm(35),Standard,0.0001,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A65,erm(35),Standard,0.0001,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A64,erm(35),Standard,0.0001,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A63,erm(35),Standard,0.0001,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A62,erm(35),Standard,0.0001,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A61,erm(35),Standard,0.0001,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A72,erm(35),Standard,0.0001,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A71,erm(35),Standard,0.0001,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A70,erm(35),Standard,0.0001,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A69,erm(35),Standard,0.0001,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A68,erm(35),Standard,0.0001,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A67,erm(35),Standard,0.0001,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A78,erm(35),Standard,0.0001,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A77,erm(35),Standard,0.0001,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A76,erm(35),Standard,0.0001,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A75,erm(35),Standard,0.0001,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A74,erm(35),Standard,0.0001,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A73,erm(35),Standard,0.0001,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A84,erm(35),Standard,0.0001,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A83,erm(35),Standard,0.0001,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A82,erm(35),Standard,0.0001,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A81,erm(35),Standard,0.0001,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A80,erm(35),Standard,0.0001,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A79,erm(35),Standard,0.0001,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A90,erm(35),Standard,0.0001,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A89,erm(35),Standard,0.0001,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A88,erm(35),Standard,0.0001,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A87,erm(35),Standard,0.0001,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A86,erm(35),Standard,0.0001,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A85,erm(35),Standard,0.0001,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A96,erm(35),Standard,0.0001,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A95,erm(35),Standard,0.0001,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A94,erm(35),Standard,0.0001,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A93,erm(35),Standard,0.0001,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A92,erm(35),Standard,0.0001,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S38-A91,erm(35),Standard,0.0001,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A01,tet33_241_388,Standard,1.00E-05,16S_155y_1392,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A02,tet33_241_388,Standard,1.00E-05,16S_155y_1392,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A03,tet33_241_388,Standard,1.00E-05,16S_155y_1392,Test,999,-1,0,Flag,0.002436086,88.05207419,999,1
S55-A04,tet33_241_388,Standard,1.00E-05,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A05,tet33_241_388,Standard,1.00E-05,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A06,tet33_241_388,Standard,1.00E-05,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A07,tet33_241_388,Standard,1.00E-05,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A08,tet33_241_388,Standard,1.00E-05,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A09,tet33_241_388,Standard,1.00E-05,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A10,tet33_241_388,Standard,1.00E-05,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A11,tet33_241_388,Standard,1.00E-05,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A12,tet33_241_388,Standard,1.00E-05,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A13,tet33_241_388,Standard,1.00E-05,tet33_241_388,Test,17.15773106,9.01E-06,1,Pass,0.002436086,89.94744142,999,1
S55-A14,tet33_241_388,Standard,1.00E-05,tet33_241_388,Test,16.86435972,1.12E-05,1,Pass,0.002436086,90.07844036,999,1
S55-A15,tet33_241_388,Standard,1.00E-05,tet33_241_388,Test,16.69212641,1.27E-05,1,Pass,0.002436086,90.01049204,999,1
S55-A16,tet33_241_388,Standard,1.00E-05,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A17,tet33_241_388,Standard,1.00E-05,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A18,tet33_241_388,Standard,1.00E-05,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A19,tet33_241_388,Standard,1.00E-05,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A20,tet33_241_388,Standard,1.00E-05,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A21,tet33_241_388,Standard,1.00E-05,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A22,tet33_241_388,Standard,1.00E-05,sulIII-marko,Test,8.970237716,3.780105458,1,Pass,0.002436086,73.20964768,999,1
S55-A23,tet33_241_388,Standard,1.00E-05,sulIII-marko,Test,8.86522172,2.320375955,1,Pass,0.002436086,73.21538125,999,1
S55-A24,tet33_241_388,Standard,1.00E-05,sulIII-marko,Test,8.780625741,1.56611958,1,Pass,0.002436086,73.24578411,999,1
S55-A25,tet33_241_388,Standard,1.00E-05,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A26,tet33_241_388,Standard,1.00E-05,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A27,tet33_241_388,Standard,1.00E-05,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A28,tet33_241_388,Standard,1.00E-05,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A29,tet33_241_388,Standard,1.00E-05,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A30,tet33_241_388,Standard,1.00E-05,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A31,tet33_241_388,Standard,1.00E-05,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A32,tet33_241_388,Standard,1.00E-05,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A33,tet33_241_388,Standard,1.00E-05,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A34,tet33_241_388,Standard,1.00E-05,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A35,tet33_241_388,Standard,1.00E-05,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A36,tet33_241_388,Standard,1.00E-05,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A37,tet33_241_388,Standard,1.00E-05,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A38,tet33_241_388,Standard,1.00E-05,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A39,tet33_241_388,Standard,1.00E-05,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A40,tet33_241_388,Standard,1.00E-05,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A41,tet33_241_388,Standard,1.00E-05,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A42,tet33_241_388,Standard,1.00E-05,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A43,tet33_241_388,Standard,1.00E-05,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A44,tet33_241_388,Standard,1.00E-05,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A45,tet33_241_388,Standard,1.00E-05,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A46,tet33_241_388,Standard,1.00E-05,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A47,tet33_241_388,Standard,1.00E-05,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A48,tet33_241_388,Standard,1.00E-05,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A54,tet33_241_388,Standard,1.00E-05,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A53,tet33_241_388,Standard,1.00E-05,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A52,tet33_241_388,Standard,1.00E-05,tnpA2,Test,23.49522037,-1,1,Pass,0.002436086,84.94898447,999,1
S55-A51,tet33_241_388,Standard,1.00E-05,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A50,tet33_241_388,Standard,1.00E-05,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A49,tet33_241_388,Standard,1.00E-05,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A60,tet33_241_388,Standard,1.00E-05,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A59,tet33_241_388,Standard,1.00E-05,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A58,tet33_241_388,Standard,1.00E-05,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A57,tet33_241_388,Standard,1.00E-05,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A56,tet33_241_388,Standard,1.00E-05,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A55,tet33_241_388,Standard,1.00E-05,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A66,tet33_241_388,Standard,1.00E-05,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A65,tet33_241_388,Standard,1.00E-05,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A64,tet33_241_388,Standard,1.00E-05,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A63,tet33_241_388,Standard,1.00E-05,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A62,tet33_241_388,Standard,1.00E-05,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A61,tet33_241_388,Standard,1.00E-05,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A72,tet33_241_388,Standard,1.00E-05,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A71,tet33_241_388,Standard,1.00E-05,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A70,tet33_241_388,Standard,1.00E-05,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A69,tet33_241_388,Standard,1.00E-05,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A68,tet33_241_388,Standard,1.00E-05,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A67,tet33_241_388,Standard,1.00E-05,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A78,tet33_241_388,Standard,1.00E-05,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A77,tet33_241_388,Standard,1.00E-05,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A76,tet33_241_388,Standard,1.00E-05,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A75,tet33_241_388,Standard,1.00E-05,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A74,tet33_241_388,Standard,1.00E-05,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A73,tet33_241_388,Standard,1.00E-05,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A84,tet33_241_388,Standard,1.00E-05,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A83,tet33_241_388,Standard,1.00E-05,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A82,tet33_241_388,Standard,1.00E-05,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A81,tet33_241_388,Standard,1.00E-05,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A80,tet33_241_388,Standard,1.00E-05,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A79,tet33_241_388,Standard,1.00E-05,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A90,tet33_241_388,Standard,1.00E-05,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A89,tet33_241_388,Standard,1.00E-05,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A88,tet33_241_388,Standard,1.00E-05,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A87,tet33_241_388,Standard,1.00E-05,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A86,tet33_241_388,Standard,1.00E-05,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A85,tet33_241_388,Standard,1.00E-05,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A96,tet33_241_388,Standard,1.00E-05,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A95,tet33_241_388,Standard,1.00E-05,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A94,tet33_241_388,Standard,1.00E-05,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A93,tet33_241_388,Standard,1.00E-05,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A92,tet33_241_388,Standard,1.00E-05,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S55-A91,tet33_241_388,Standard,1.00E-05,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A01,16S_155y_1392,Standard,0.0001,16S_155y_1392,Test,12.5069195,0.000166492,1,Pass,0.002436086,87.83429291,999,1
S37-A02,16S_155y_1392,Standard,0.0001,16S_155y_1392,Test,12.55213225,0.000158051,1,Pass,0.002436086,87.72723938,999,1
S37-A03,16S_155y_1392,Standard,0.0001,16S_155y_1392,Test,12.57660436,0.000153662,1,Pass,0.002436086,87.66509769,999,1
S37-A04,16S_155y_1392,Standard,0.0001,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A05,16S_155y_1392,Standard,0.0001,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A06,16S_155y_1392,Standard,0.0001,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A07,16S_155y_1392,Standard,0.0001,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A08,16S_155y_1392,Standard,0.0001,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A09,16S_155y_1392,Standard,0.0001,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A10,16S_155y_1392,Standard,0.0001,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A11,16S_155y_1392,Standard,0.0001,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A12,16S_155y_1392,Standard,0.0001,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A13,16S_155y_1392,Standard,0.0001,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A14,16S_155y_1392,Standard,0.0001,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A15,16S_155y_1392,Standard,0.0001,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A16,16S_155y_1392,Standard,0.0001,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A17,16S_155y_1392,Standard,0.0001,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A18,16S_155y_1392,Standard,0.0001,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A19,16S_155y_1392,Standard,0.0001,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A20,16S_155y_1392,Standard,0.0001,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A21,16S_155y_1392,Standard,0.0001,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A22,16S_155y_1392,Standard,0.0001,sulIII-marko,Test,7.01446919,0.000426903,1,Pass,0.002436086,73.43881756,999,1
S37-A23,16S_155y_1392,Standard,0.0001,sulIII-marko,Test,6.724500288,0.000110945,1,Pass,0.002436086,73.42619075,999,1
S37-A24,16S_155y_1392,Standard,0.0001,sulIII-marko,Test,6.653919758,7.99E-05,1,Pass,0.002436086,73.45488821,999,1
S37-A25,16S_155y_1392,Standard,0.0001,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A26,16S_155y_1392,Standard,0.0001,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A27,16S_155y_1392,Standard,0.0001,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A28,16S_155y_1392,Standard,0.0001,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A29,16S_155y_1392,Standard,0.0001,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A30,16S_155y_1392,Standard,0.0001,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A31,16S_155y_1392,Standard,0.0001,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A32,16S_155y_1392,Standard,0.0001,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A33,16S_155y_1392,Standard,0.0001,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A34,16S_155y_1392,Standard,0.0001,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A35,16S_155y_1392,Standard,0.0001,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A36,16S_155y_1392,Standard,0.0001,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A37,16S_155y_1392,Standard,0.0001,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A38,16S_155y_1392,Standard,0.0001,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A39,16S_155y_1392,Standard,0.0001,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A40,16S_155y_1392,Standard,0.0001,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A41,16S_155y_1392,Standard,0.0001,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A42,16S_155y_1392,Standard,0.0001,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A43,16S_155y_1392,Standard,0.0001,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A44,16S_155y_1392,Standard,0.0001,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A45,16S_155y_1392,Standard,0.0001,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A46,16S_155y_1392,Standard,0.0001,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A47,16S_155y_1392,Standard,0.0001,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A48,16S_155y_1392,Standard,0.0001,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A54,16S_155y_1392,Standard,0.0001,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A53,16S_155y_1392,Standard,0.0001,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A52,16S_155y_1392,Standard,0.0001,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A51,16S_155y_1392,Standard,0.0001,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A50,16S_155y_1392,Standard,0.0001,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A49,16S_155y_1392,Standard,0.0001,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A60,16S_155y_1392,Standard,0.0001,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A59,16S_155y_1392,Standard,0.0001,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A58,16S_155y_1392,Standard,0.0001,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A57,16S_155y_1392,Standard,0.0001,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A56,16S_155y_1392,Standard,0.0001,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A55,16S_155y_1392,Standard,0.0001,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A66,16S_155y_1392,Standard,0.0001,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A65,16S_155y_1392,Standard,0.0001,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A64,16S_155y_1392,Standard,0.0001,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A63,16S_155y_1392,Standard,0.0001,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A62,16S_155y_1392,Standard,0.0001,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A61,16S_155y_1392,Standard,0.0001,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A72,16S_155y_1392,Standard,0.0001,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A71,16S_155y_1392,Standard,0.0001,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A70,16S_155y_1392,Standard,0.0001,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A69,16S_155y_1392,Standard,0.0001,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S37-A68,16S_155y_1392,Standard,0.0001,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
